n,ipl
1000,10895
1050,11928
1100,12317
1150,13711
1200,14492
1250,15947
1300,16401
1350,17310
1400,17207
1450,18939
1500,20259
1550,19451
1600,21045
1650,22105
1700,20811
1750,24027
1800,24013
1850,23534
1900,23779
1950,25797
2000,25790
