n,ipl
1000,11368
1050,12038
1100,12762
1150,13462
1200,14160
1250,14878
1300,15569
1350,16284
1400,16979
1450,17668
1500,18402
1550,19090
1600,19785
1650,20461
1700,21163
1750,21810
1800,22490
1850,23234
1900,23935
1950,24658
2000,25373
