n,ipl
1000,11719
1050,11923
1100,14010
1150,13952
1200,15124
1250,15642
1300,15967
1350,17536
1400,18136
1450,18131
1500,18889
1550,19608
1600,22399
1650,22866
1700,22913
1750,24334
1800,22278
1850,24845
1900,27441
1950,28577
2000,28796
